sofifa_id,player_url,short_name,player_positions,overall,age,gender,nationality_name,pace,shooting,passing,dribbling,defending,physic,player_face_url,nation_flag_url,value_eur,wage_eur,club_name,preferred_foot,player_tags,attacking,skill,movement,power,mentality,goalkeeping
242816,https://sofifa.com/player/242816/ricard-puig-marti/220002,Riqui Puig,CM,76,21,male,Spain,67.0,61.0,75.0,81.0,57,63.0,https://cdn.sofifa.net/players/242/816/22_120.png,https://cdn.sofifa.net/flags/es.png,17000000.0,75000.0,FC Barcelona,Right,,62,72,74,60,67,10
244261,https://sofifa.com/player/244261/lovro-majer/220002,L. Majer,"CAM, CM, RM",76,23,male,Croatia,69.0,69.0,78.0,83.0,46,59.0,https://cdn.sofifa.net/players/244/261/22_120.png,https://cdn.sofifa.net/flags/hr.png,16500000.0,36000.0,Stade Rennais FC,Left,,68,82,73,64,68,7
244316,https://sofifa.com/player/244316/luis-manuel-arantes-maximiano/220002,Luís Maximiano,GK,76,22,male,Portugal,1.0,1.0,1.0,1.0,16,1.0,https://cdn.sofifa.net/players/244/316/22_120.png,https://cdn.sofifa.net/flags/pt.png,13000000.0,14000.0,Granada CF,Right,,15,18,55,41,25,70
244393,https://sofifa.com/player/244393/gonzalo-villar-del-fraile/220002,Gonzalo Villar,"CM, CDM",76,23,male,Spain,59.0,57.0,75.0,78.0,72,72.0,https://cdn.sofifa.net/players/244/393/22_120.png,https://cdn.sofifa.net/flags/es.png,15000000.0,39000.0,Roma,Right,,60,73,69,64,69,8
244749,https://sofifa.com/player/244749/nayef-aguerd/220002,N. Aguerd,CB,76,25,male,Morocco,60.0,45.0,60.0,61.0,75,77.0,https://cdn.sofifa.net/players/244/749/22_120.png,https://cdn.sofifa.net/flags/ma.png,9500000.0,36000.0,Stade Rennais FC,Left,,52,55,61,69,60,8
244778,https://sofifa.com/player/244778/francisco-mota-castro-trincao/220002,Trincão,"RW, RM",76,21,male,Portugal,79.0,71.0,70.0,81.0,33,69.0,https://cdn.sofifa.net/players/244/778/22_120.png,https://cdn.sofifa.net/flags/pt.png,17000000.0,84000.0,Wolverhampton Wanderers,Left,,67,74,77,71,64,7
244915,https://sofifa.com/player/244915/mohammed-salisu/220002,M. Salisu,CB,76,22,male,Ghana,67.0,36.0,51.0,55.0,76,79.0,https://cdn.sofifa.net/players/244/915/22_120.png,https://cdn.sofifa.net/flags/gh.png,15500000.0,38000.0,Southampton,Left,#Strength,47,49,60,62,51,7
245388,https://sofifa.com/player/245388/jean-clair-todibo/220002,J. Todibo,CB,76,21,male,France,76.0,44.0,61.0,64.0,76,76.0,https://cdn.sofifa.net/players/245/388/22_120.png,https://cdn.sofifa.net/flags/fr.png,15500000.0,20000.0,OGC Nice,Right,,54,57,65,65,60,8
246785,https://sofifa.com/player/246785/bryan-gil-salvatierra/220002,Bryan Gil,"LM, RM, CAM",76,20,male,Spain,78.0,67.0,72.0,81.0,25,35.0,https://cdn.sofifa.net/players/246/785/22_120.png,https://cdn.sofifa.net/flags/es.png,16500000.0,52000.0,Tottenham Hotspur,Left,,64,73,80,50,55,8
251566,https://sofifa.com/player/251566/gabriel-teodoro-martinelli-silva/220002,Gabriel Martinelli,"LM, LW",76,20,male,Brazil,87.0,69.0,67.0,78.0,42,67.0,https://cdn.sofifa.net/players/251/566/22_120.png,https://cdn.sofifa.net/flags/br.png,18000000.0,49000.0,Arsenal,Right,,69,64,82,64,65,6
251804,https://sofifa.com/player/251804/sergino-dest/220002,S. Dest,"RB, RM",76,20,male,United States,87.0,59.0,72.0,81.0,68,66.0,https://cdn.sofifa.net/players/251/804/22_120.png,https://cdn.sofifa.net/flags/us.png,15500000.0,67000.0,FC Barcelona,Right,,62,67,83,64,65,10
253004,https://sofifa.com/player/253004/anssumane-fati/220002,Ansu Fati,LW,76,18,male,Spain,88.0,74.0,68.0,79.0,27,53.0,https://cdn.sofifa.net/players/253/004/22_120.png,https://cdn.sofifa.net/flags/es.png,17500000.0,44000.0,FC Barcelona,Right,,67,66,84,64,58,6
253290,https://sofifa.com/player/253290/matias-vina/220002,M. Viña,LB,76,23,male,Uruguay,82.0,62.0,71.0,75.0,70,69.0,https://cdn.sofifa.net/players/253/290/22_120.png,https://cdn.sofifa.net/flags/uy.png,11000000.0,35000.0,Roma,Left,,65,69,78,70,61,8
146947,https://sofifa.com/player/146947/mikel-vesga-arruti/220002,Vesga,CM,75,28,male,Spain,46.0,63.0,70.0,67.0,75,75.0,https://cdn.sofifa.net/players/146/947/22_120.png,https://cdn.sofifa.net/flags/es.png,5500000.0,25000.0,Athletic Club de Bilbao,Left,,60,61,49,72,66,9
149185,https://sofifa.com/player/149185/francesco-magnanelli/220002,F. Magnanelli,CDM,75,36,male,Italy,55.0,55.0,69.0,64.0,77,68.0,https://cdn.sofifa.net/players/149/185/22_120.png,https://cdn.sofifa.net/flags/it.png,1100000.0,19000.0,U.S. Sassuolo Calcio,Right,,60,64,61,62,71,7
152879,https://sofifa.com/player/152879/mark-noble/220002,M. Noble,"CM, CDM, CAM",75,34,male,England,37.0,67.0,76.0,73.0,73,70.0,https://cdn.sofifa.net/players/152/879/22_120.png,https://cdn.sofifa.net/flags/gb-eng.png,2600000.0,55000.0,West Ham United,Right,,67,73,56,66,78,9
153275,https://sofifa.com/player/153275/jean-louis-leca/220002,J. Leca,GK,75,35,male,France,1.0,1.0,1.0,1.0,15,1.0,https://cdn.sofifa.net/players/153/275/22_120.png,https://cdn.sofifa.net/flags/fr.png,625000.0,13000.0,Racing Club de Lens,Right,,16,20,51,45,30,69
158144,https://sofifa.com/player/158144/salvador-sevilla-lopez/220002,Salva Sevilla,"CDM, CM",75,37,male,Spain,44.0,72.0,79.0,71.0,72,64.0,https://cdn.sofifa.net/players/158/144/22_120.png,https://cdn.sofifa.net/flags/es.png,1100000.0,16000.0,RCD Mallorca,Right,,66,79,54,64,71,10
169595,https://sofifa.com/player/169595/danny-rose/220002,D. Rose,LB,75,30,male,England,72.0,58.0,71.0,75.0,76,68.0,https://cdn.sofifa.net/players/169/595/22_120.png,https://cdn.sofifa.net/flags/gb-eng.png,4800000.0,42000.0,Watford,Left,,65,68,72,64,70,9
169697,https://sofifa.com/player/169697/darren-randolph/220002,D. Randolph,GK,75,34,male,Republic of Ireland,1.0,1.0,1.0,1.0,14,1.0,https://cdn.sofifa.net/players/169/697/22_120.png,https://cdn.sofifa.net/flags/ie.png,950000.0,40000.0,West Ham United,Right,,18,22,50,43,26,67
171972,https://sofifa.com/player/171972/james-mcarthur/220002,J. McArthur,"CM, CDM",75,33,male,Scotland,53.0,66.0,72.0,74.0,75,73.0,https://cdn.sofifa.net/players/171/972/22_120.png,https://cdn.sofifa.net/flags/gb-sct.png,3500000.0,46000.0,Crystal Palace,Right,,66,68,65,67,76,7
172203,https://sofifa.com/player/172203/fraser-forster/220002,F. Forster,GK,75,33,male,England,1.0,1.0,1.0,1.0,12,1.0,https://cdn.sofifa.net/players/172/203/22_120.png,https://cdn.sofifa.net/flags/gb-eng.png,1800000.0,34000.0,Southampton,Right,,18,20,43,47,33,65
173030,https://sofifa.com/player/173030/oscar-trejo/220002,Ó. Trejo,"CDM, CAM, CM",75,33,male,Argentina,71.0,72.0,75.0,78.0,68,77.0,https://cdn.sofifa.net/players/173/030/22_120.png,https://cdn.sofifa.net/flags/ar.png,2800000.0,18000.0,Rayo Vallecano,Right,#Acrobat,71,75,77,75,72,10
173546,https://sofifa.com/player/173546/james-tomkins/220002,J. Tomkins,CB,75,32,male,England,33.0,32.0,56.0,49.0,77,68.0,https://cdn.sofifa.net/players/173/546/22_120.png,https://cdn.sofifa.net/flags/gb-eng.png,3600000.0,42000.0,Crystal Palace,Right,,49,45,43,51,60,8
177358,https://sofifa.com/player/177358/morgan-schneiderlin/220002,M. Schneiderlin,"CDM, CM",75,31,male,France,51.0,57.0,71.0,70.0,74,75.0,https://cdn.sofifa.net/players/177/358/22_120.png,https://cdn.sofifa.net/flags/fr.png,3900000.0,26000.0,OGC Nice,Right,,63,68,61,68,68,8
179847,https://sofifa.com/player/179847/federico-fazio/220002,F. Fazio,CB,75,34,male,Argentina,35.0,40.0,53.0,55.0,76,75.0,https://cdn.sofifa.net/players/179/847/22_120.png,https://cdn.sofifa.net/flags/ar.png,1800000.0,39000.0,Roma,Right,#Aerial Threat,53,51,41,54,55,9
180819,https://sofifa.com/player/180819/adam-lallana/220002,A. Lallana,"CM, CAM, RW",75,33,male,England,67.0,70.0,78.0,79.0,61,56.0,https://cdn.sofifa.net/players/180/819/22_120.png,https://cdn.sofifa.net/flags/gb-eng.png,3500000.0,49000.0,Brighton & Hove Albion,Right,,72,75,71,60,73,9
183129,https://sofifa.com/player/183129/ciaran-clark/220002,C. Clark,CB,75,31,male,Republic of Ireland,51.0,51.0,53.0,55.0,77,73.0,https://cdn.sofifa.net/players/183/129/22_120.png,https://cdn.sofifa.net/flags/ie.png,3800000.0,33000.0,Newcastle United,Left,,55,51,55,66,63,10
183285,https://sofifa.com/player/183285/mamadou-sakho/220002,M. Sakho,CB,75,31,male,France,47.0,33.0,64.0,55.0,73,79.0,https://cdn.sofifa.net/players/183/285/22_120.png,https://cdn.sofifa.net/flags/fr.png,3800000.0,22000.0,Montpellier Hérault SC,Left,#Strength,49,51,53,61,61,8
183427,https://sofifa.com/player/183427/fabian-delph/220002,F. Delph,"CDM, CM, LB",75,31,male,England,65.0,67.0,73.0,75.0,73,66.0,https://cdn.sofifa.net/players/183/427/22_120.png,https://cdn.sofifa.net/flags/gb-eng.png,3900000.0,58000.0,Everton,Left,,64,69,73,69,72,8
183580,https://sofifa.com/player/183580/nils-petersen/220002,N. Petersen,ST,75,32,male,Germany,53.0,78.0,58.0,65.0,32,74.0,https://cdn.sofifa.net/players/183/580/22_120.png,https://cdn.sofifa.net/flags/de.png,4600000.0,28000.0,Sport-Club Freiburg,Right,,73,56,60,73,66,9
184111,https://sofifa.com/player/184111/christian-benteke/220002,C. Benteke,ST,75,30,male,Belgium,54.0,76.0,62.0,68.0,23,75.0,https://cdn.sofifa.net/players/184/111/22_120.png,https://cdn.sofifa.net/flags/be.png,5500000.0,50000.0,Crystal Palace,Right,#Strength,72,63,57,76,62,7
184873,https://sofifa.com/player/184873/ismael-traore/220002,I. Traoré,CB,75,34,male,Côte d'Ivoire,40.0,39.0,58.0,50.0,73,86.0,https://cdn.sofifa.net/players/184/873/22_120.png,https://cdn.sofifa.net/flags/ci.png,1800000.0,20000.0,Angers SCO,Right,#Strength,48,53,53,68,59,9
185422,https://sofifa.com/player/185422/joshua-king/220002,J. King,"ST, LM",75,29,male,Norway,79.0,76.0,68.0,76.0,33,70.0,https://cdn.sofifa.net/players/185/422/22_120.png,https://cdn.sofifa.net/flags/no.png,5500000.0,52000.0,Watford,Right,,70,67,75,71,68,8
185431,https://sofifa.com/player/185431/nikola-kalinic/220002,N. Kalinić,ST,75,33,male,Croatia,63.0,74.0,64.0,73.0,34,67.0,https://cdn.sofifa.net/players/185/431/22_120.png,https://cdn.sofifa.net/flags/hr.png,3600000.0,27000.0,Hellas Verona,Right,,72,62,65,66,67,8
186569,https://sofifa.com/player/186569/sven-ulreich/220002,S. Ulreich,GK,75,32,male,Germany,1.0,1.0,1.0,1.0,16,1.0,https://cdn.sofifa.net/players/186/569/22_120.png,https://cdn.sofifa.net/flags/de.png,2800000.0,41000.0,FC Bayern München,Right,,16,18,46,43,26,67
186905,https://sofifa.com/player/186905/ashley-barnes/220002,A. Barnes,ST,75,31,male,England,57.0,75.0,68.0,72.0,42,79.0,https://cdn.sofifa.net/players/186/905/22_120.png,https://cdn.sofifa.net/flags/gb-eng.png,4800000.0,35000.0,Burnley,Right,,73,65,64,75,72,8
189165,https://sofifa.com/player/189165/jonjo-shelvey/220002,J. Shelvey,"CM, CDM",75,29,male,England,49.0,72.0,78.0,72.0,60,72.0,https://cdn.sofifa.net/players/189/165/22_120.png,https://cdn.sofifa.net/flags/gb-eng.png,5500000.0,37000.0,Newcastle United,Right,,70,74,57,73,73,10
189296,https://sofifa.com/player/189296/etrit-berisha/220002,E. Berisha,GK,75,32,male,Albania,1.0,1.0,1.0,1.0,13,1.0,https://cdn.sofifa.net/players/189/296/22_120.png,https://cdn.sofifa.net/flags/al.png,2800000.0,28000.0,Torino F.C.,Left,,13,16,38,45,31,65
189324,https://sofifa.com/player/189324/alex-mccarthy/220002,A. McCarthy,GK,75,31,male,England,1.0,1.0,1.0,1.0,12,1.0,https://cdn.sofifa.net/players/189/324/22_120.png,https://cdn.sofifa.net/flags/gb-eng.png,3000000.0,34000.0,Southampton,Right,,17,20,52,45,37,70
189433,https://sofifa.com/player/189433/benjamin-hubner/220002,B. Hübner,CB,75,31,male,Germany,38.0,31.0,54.0,58.0,78,67.0,https://cdn.sofifa.net/players/189/433/22_120.png,https://cdn.sofifa.net/flags/de.png,3800000.0,28000.0,TSG Hoffenheim,Left,,50,51,47,49,61,9
189456,https://sofifa.com/player/189456/liam-cooper/220002,L. Cooper,CB,75,29,male,Scotland,50.0,35.0,56.0,58.0,76,78.0,https://cdn.sofifa.net/players/189/456/22_120.png,https://cdn.sofifa.net/flags/gb-sct.png,4700000.0,60000.0,Leeds United,Left,,50,47,57,64,57,9
189485,https://sofifa.com/player/189485/diego-farias-da-silva/220002,Diego Farías,"LW, CF, ST",75,31,male,Brazil,82.0,70.0,68.0,78.0,34,49.0,https://cdn.sofifa.net/players/189/485/22_120.png,https://cdn.sofifa.net/flags/br.png,4700000.0,32000.0,Cagliari,Right,,68,68,81,62,58,6
189860,https://sofifa.com/player/189860/francisco-femenia-far/220002,Kiko Femenía,"RB, LB",75,30,male,Spain,74.0,57.0,70.0,74.0,72,68.0,https://cdn.sofifa.net/players/189/860/22_120.png,https://cdn.sofifa.net/flags/es.png,4800000.0,42000.0,Watford,Right,,63,66,75,65,67,10
189908,https://sofifa.com/player/189908/lukasz-skorupski/220002,Ł. Skorupski,GK,75,30,male,Poland,1.0,1.0,1.0,1.0,14,1.0,https://cdn.sofifa.net/players/189/908/22_120.png,https://cdn.sofifa.net/flags/pl.png,4200000.0,22000.0,Bologna,Right,,17,19,51,42,29,68
190223,https://sofifa.com/player/190223/mikel-balenziaga/220002,Balenziaga,"LB, CB",75,33,male,Spain,75.0,46.0,69.0,70.0,73,75.0,https://cdn.sofifa.net/players/190/223/22_120.png,https://cdn.sofifa.net/flags/es.png,2900000.0,22000.0,Athletic Club de Bilbao,Left,,61,63,72,68,64,8
190324,https://sofifa.com/player/190324/christian-kabasele/220002,C. Kabasele,CB,75,30,male,Belgium,67.0,50.0,51.0,61.0,76,76.0,https://cdn.sofifa.net/players/190/324/22_120.png,https://cdn.sofifa.net/flags/be.png,4600000.0,42000.0,Watford,Right,,57,48,61,65,58,10
190456,https://sofifa.com/player/190456/nathaniel-clyne/220002,N. Clyne,RB,75,30,male,England,69.0,60.0,71.0,75.0,75,63.0,https://cdn.sofifa.net/players/190/456/22_120.png,https://cdn.sofifa.net/flags/gb-eng.png,4800000.0,42000.0,Crystal Palace,Right,,63,64,71,65,68,9
190778,https://sofifa.com/player/190778/jeroen-zoet/220002,J. Zoet,GK,75,30,male,Netherlands,1.0,1.0,1.0,1.0,19,1.0,https://cdn.sofifa.net/players/190/778/22_120.png,https://cdn.sofifa.net/flags/nl.png,3700000.0,13000.0,Spezia,Right,,20,23,53,47,32,71
191076,https://sofifa.com/player/191076/johann-berg-gudhmundsson/220002,J. Guðmundsson,"RM, LM",75,30,male,Iceland,67.0,73.0,76.0,75.0,59,67.0,https://cdn.sofifa.net/players/191/076/22_120.png,https://cdn.sofifa.net/flags/is.png,5500000.0,32000.0,Burnley,Left,,71,76,70,73,70,7
191135,https://sofifa.com/player/191135/lago-junior/220002,L. Júnior,"LM, RM",75,30,male,Côte d'Ivoire,87.0,72.0,64.0,74.0,27,72.0,https://cdn.sofifa.net/players/191/135/22_120.png,https://cdn.sofifa.net/flags/ci.png,5500000.0,24000.0,RCD Mallorca,Right,,64,61,75,77,56,9
192086,https://sofifa.com/player/192086/alexandr-kokorin/220002,A. Kokorin,"ST, RW",75,30,male,Russia,78.0,74.0,71.0,78.0,41,67.0,https://cdn.sofifa.net/players/192/086/22_120.png,https://cdn.sofifa.net/flags/ru.png,5500000.0,48000.0,Fiorentina,Right,,71,73,77,71,65,9
192667,https://sofifa.com/player/192667/allan-romeo-nyom/220002,A. Nyom,"RM, LB, RB",75,33,male,Cameroon,79.0,59.0,73.0,69.0,74,84.0,https://cdn.sofifa.net/players/192/667/22_120.png,https://cdn.sofifa.net/flags/cm.png,3500000.0,25000.0,Getafe CF,Right,,64,64,63,76,68,8
192722,https://sofifa.com/player/192722/romain-hamouma/220002,R. Hamouma,"ST, RM",75,34,male,France,67.0,76.0,75.0,78.0,40,64.0,https://cdn.sofifa.net/players/192/722/22_120.png,https://cdn.sofifa.net/flags/fr.png,2700000.0,31000.0,AS Saint-Étienne,Right,,74,74,71,68,65,10
192955,https://sofifa.com/player/192955/mateusz-klich/220002,M. Klich,CM,75,31,male,Poland,66.0,72.0,74.0,73.0,59,75.0,https://cdn.sofifa.net/players/192/955/22_120.png,https://cdn.sofifa.net/flags/pl.png,4600000.0,63000.0,Leeds United,Right,,65,72,69,73,71,10
193133,https://sofifa.com/player/193133/jens-stryger-larsen/220002,J. Larsen,RM,75,30,male,Denmark,79.0,61.0,72.0,74.0,71,77.0,https://cdn.sofifa.net/players/193/133/22_120.png,https://cdn.sofifa.net/flags/dk.png,5500000.0,17000.0,Udinese Calcio,Right,,66,66,76,72,67,7
194201,https://sofifa.com/player/194201/pontus-jansson/220002,P. Jansson,CB,75,30,male,Sweden,59.0,42.0,53.0,62.0,75,80.0,https://cdn.sofifa.net/players/194/201/22_120.png,https://cdn.sofifa.net/flags/se.png,4600000.0,38000.0,Brentford,Right,#Strength,47,56,54,66,57,7
194644,https://sofifa.com/player/194644/martin-montoya-torralbo/220002,Montoya,"RB, RWB",75,30,male,Spain,74.0,60.0,70.0,72.0,71,70.0,https://cdn.sofifa.net/players/194/644/22_120.png,https://cdn.sofifa.net/flags/es.png,4800000.0,20000.0,Real Betis Balompié,Right,,65,68,74,72,65,9
195038,https://sofifa.com/player/195038/florian-kainz/220002,F. Kainz,"LM, RM",75,28,male,Austria,72.0,73.0,72.0,77.0,38,61.0,https://cdn.sofifa.net/players/195/038/22_120.png,https://cdn.sofifa.net/flags/at.png,5500000.0,27000.0,1. FC Köln,Right,,66,72,76,69,60,9
196889,https://sofifa.com/player/196889/simone-verdi/220002,S. Verdi,"CF, CAM",75,28,male,Italy,80.0,73.0,75.0,80.0,48,50.0,https://cdn.sofifa.net/players/196/889/22_120.png,https://cdn.sofifa.net/flags/it.png,6000000.0,42000.0,Torino F.C.,Left,,67,78,80,62,64,9
197756,https://sofifa.com/player/197756/jordan-ayew/220002,J. Ayew,"ST, RM",75,29,male,Ghana,76.0,74.0,70.0,78.0,41,72.0,https://cdn.sofifa.net/players/197/756/22_120.png,https://cdn.sofifa.net/flags/gh.png,5500000.0,52000.0,Crystal Palace,Right,,73,72,76,73,66,7
197891,https://sofifa.com/player/197891/juan-miguel-jimenez-lopez/220002,Juanmi,"LM, ST, LW",75,28,male,Spain,73.0,75.0,69.0,76.0,26,51.0,https://cdn.sofifa.net/players/197/891/22_120.png,https://cdn.sofifa.net/flags/es.png,5500000.0,23000.0,Real Betis Balompié,Right,,73,66,76,65,60,8
198032,https://sofifa.com/player/198032/dan-burn/220002,D. Burn,"CB, LB",75,29,male,England,48.0,33.0,63.0,58.0,75,80.0,https://cdn.sofifa.net/players/198/032/22_120.png,https://cdn.sofifa.net/flags/gb-eng.png,4700000.0,46000.0,Brighton & Hove Albion,Left,"#Aerial Threat, #Strength",52,56,46,59,59,9
198451,https://sofifa.com/player/198451/daniel-rodriguez-vazquez/220002,Dani Rodríguez,"CAM, LM, ST",75,33,male,Spain,85.0,75.0,74.0,72.0,63,69.0,https://cdn.sofifa.net/players/198/451/22_120.png,https://cdn.sofifa.net/flags/es.png,3500000.0,24000.0,RCD Mallorca,Right,,65,74,75,72,68,9
198683,https://sofifa.com/player/198683/manolo-gabbiadini/220002,M. Gabbiadini,ST,75,29,male,Italy,67.0,79.0,71.0,76.0,21,62.0,https://cdn.sofifa.net/players/198/683/22_120.png,https://cdn.sofifa.net/flags/it.png,5500000.0,21000.0,U.C. Sampdoria,Left,,71,75,67,71,61,7
198861,https://sofifa.com/player/198861/nampalys-mendy/220002,N. Mendy,"CDM, CM",75,29,male,Senegal,67.0,54.0,69.0,75.0,75,71.0,https://cdn.sofifa.net/players/198/861/22_120.png,https://cdn.sofifa.net/flags/sn.png,4800000.0,70000.0,Leicester City,Right,,58,68,74,66,66,10
198904,https://sofifa.com/player/198904/grant-hanley/220002,G. Hanley,CB,75,29,male,Scotland,52.0,32.0,45.0,51.0,76,74.0,https://cdn.sofifa.net/players/198/904/22_120.png,https://cdn.sofifa.net/flags/gb-sct.png,4700000.0,31000.0,Norwich City,Right,,44,43,54,57,53,8
199247,https://sofifa.com/player/199247/alejandro-fernandez-iglesias/220002,Álex Fernández,"CAM, CDM, LM",75,28,male,Spain,57.0,70.0,79.0,74.0,69,64.0,https://cdn.sofifa.net/players/199/247/22_120.png,https://cdn.sofifa.net/flags/es.png,5500000.0,28000.0,Cádiz CF,Right,,66,76,68,66,74,10
200054,https://sofifa.com/player/200054/pedro-mba-obiang-avomo/220002,Pedro Obiang,"CDM, CM",75,29,male,Equatorial Guinea,58.0,59.0,71.0,72.0,76,72.0,https://cdn.sofifa.net/players/200/054/22_120.png,https://cdn.sofifa.net/flags/gq.png,4800000.0,28000.0,U.S. Sassuolo Calcio,Right,,64,67,62,71,68,6
200318,https://sofifa.com/player/200318/mark-uth/220002,M. Uth,"CAM, CF, ST",75,29,male,Germany,73.0,77.0,72.0,76.0,36,68.0,https://cdn.sofifa.net/players/200/318/22_120.png,https://cdn.sofifa.net/flags/de.png,5500000.0,27000.0,1. FC Köln,Left,,71,75,73,74,64,8
200353,https://sofifa.com/player/200353/adama-soumaoro/220002,A. Soumaoro,CB,75,29,male,France,56.0,37.0,55.0,55.0,74,80.0,https://cdn.sofifa.net/players/200/353/22_120.png,https://cdn.sofifa.net/flags/fr.png,5000000.0,28000.0,Bologna,Right,#Strength,54,46,59,64,55,9
200759,https://sofifa.com/player/200759/jeffrey-schlupp/220002,J. Schlupp,"LM, CM",75,28,male,Ghana,84.0,69.0,67.0,76.0,70,75.0,https://cdn.sofifa.net/players/200/759/22_120.png,https://cdn.sofifa.net/flags/gh.png,5500000.0,48000.0,Crystal Palace,Left,,67,62,79,73,69,7
201046,https://sofifa.com/player/201046/riccardo-saponara/220002,R. Saponara,"CAM, CF",75,29,male,Italy,68.0,67.0,76.0,79.0,39,58.0,https://cdn.sofifa.net/players/201/046/22_120.png,https://cdn.sofifa.net/flags/it.png,5500000.0,46000.0,Fiorentina,Right,,67,77,69,62,62,3
201860,https://sofifa.com/player/201860/ermin-bicakcic/220002,E. Bičakčić,CB,75,31,male,Bosnia and Herzegovina,60.0,37.0,49.0,48.0,74,78.0,https://cdn.sofifa.net/players/201/860/22_120.png,https://cdn.sofifa.net/flags/ba.png,3800000.0,28000.0,TSG Hoffenheim,Right,,48,41,61,65,56,10
201939,https://sofifa.com/player/201939/cristiano-piccini/220002,C. Piccini,"RB, RWB",75,28,male,Italy,75.0,42.0,64.0,71.0,74,76.0,https://cdn.sofifa.net/players/201/939/22_120.png,https://cdn.sofifa.net/flags/it.png,5000000.0,29000.0,Valencia CF,Right,,54,61,69,64,64,6
201988,https://sofifa.com/player/201988/federico-fernandez/220002,F. Fernández,CB,75,32,male,Argentina,47.0,30.0,55.0,54.0,76,74.0,https://cdn.sofifa.net/players/201/988/22_120.png,https://cdn.sofifa.net/flags/ar.png,3600000.0,33000.0,Newcastle United,Right,,46,52,52,55,59,10
202848,https://sofifa.com/player/202848/gianluca-caprari/220002,G. Caprari,"CF, ST",75,27,male,Italy,84.0,70.0,70.0,81.0,15,49.0,https://cdn.sofifa.net/players/202/848/22_120.png,https://cdn.sofifa.net/flags/it.png,6000000.0,21000.0,Hellas Verona,Right,#Acrobat,64,74,83,58,51,8
