sofifa_id,player_url,short_name,player_positions,overall,age,gender,nationality_name,pace,shooting,passing,dribbling,defending,physic,player_face_url_old,nation_flag_url,value_eur,wage_eur,club_name,preferred_foot,player_tags,attacking,skill,movement,power,mentality,goalkeeping,player_face_url_old
225711,https://sofifa.com/player/225711/abdou-diallo/220002,A. Diallo,"CB, LB",78,25,male,Senegal,74,39,71,76,78,77,https://cdn.sofifa.net/players/225/711/22_120.png,https://cdn.sofifa.net/flags/sn.png,17500000,62000,Paris Saint-Germain,Left,,60,63,73,62,67,7,https://cdn.sofifa.net/players/225/711/22_120.png
225719,https://sofifa.com/player/225719/kelechi-iheanacho/220002,K. Iheanacho,"ST, CF",78,24,male,Nigeria,74,80,70,77,35,71,https://cdn.sofifa.net/players/225/719/22_120.png,https://cdn.sofifa.net/flags/ng.png,20500000,83000,Leicester City,Left,,72,72,74,72,65,8,https://cdn.sofifa.net/players/225/719/22_120.png
226766,https://sofifa.com/player/226766/daniel-castelo-podence/220002,Daniel Podence,"LW, RW, CAM",78,25,male,Portugal,90,65,71,85,33,50,https://cdn.sofifa.net/players/226/766/22_120.png,https://cdn.sofifa.net/flags/pt.png,18500000,79000,Wolverhampton Wanderers,Right,"#Speedster, #Dribbler, #Acrobat",61,71,88,58,63,9,https://cdn.sofifa.net/players/226/766/22_120.png
226789,https://sofifa.com/player/226789/angelo-fulgini/220002,A. Fulgini,"CAM, CM, RM",78,24,male,France,74,70,74,81,68,73,https://cdn.sofifa.net/players/226/789/22_120.png,https://cdn.sofifa.net/flags/fr.png,20000000,23000,Angers SCO,Right,,68,74,72,72,68,9,https://cdn.sofifa.net/players/226/789/22_120.png
227055,https://sofifa.com/player/227055/gelson-dany-batalha-martins/220002,Gelson Martins,"RM, LM, RW",78,26,male,Portugal,93,71,70,83,51,61,https://cdn.sofifa.net/players/227/055/22_120.png,https://cdn.sofifa.net/flags/pt.png,16500000,50000,AS Monaco,Right,"#Speedster, #Engine, #Acrobat",67,72,88,69,66,7,https://cdn.sofifa.net/players/227/055/22_120.png
227174,https://sofifa.com/player/227174/matty-cash/220002,M. Cash,RB,78,23,male,England,81,63,68,73,75,66,https://cdn.sofifa.net/players/227/174/22_120.png,https://cdn.sofifa.net/flags/gb-eng.png,20000000,50000,Aston Villa,Right,#Engine,62,63,78,70,63,11,https://cdn.sofifa.net/players/227/174/22_120.png
227535,https://sofifa.com/player/227535/rodrigo-bentancur/220002,R. Bentancur,CM,78,24,male,Uruguay,73,62,79,80,75,76,https://cdn.sofifa.net/players/227/535/22_120.png,https://cdn.sofifa.net/flags/uy.png,21000000,61000,Juventus,Right,,69,77,72,72,73,9,https://cdn.sofifa.net/players/227/535/22_120.png
227678,https://sofifa.com/player/227678/ezri-konsa/220002,E. Konsa,"CB, RB",78,23,male,England,77,39,62,71,78,75,https://cdn.sofifa.net/players/227/678/22_120.png,https://cdn.sofifa.net/flags/gb-eng.png,20000000,50000,Aston Villa,Right,,54,58,73,63,62,9,https://cdn.sofifa.net/players/227/678/22_120.png
228336,https://sofifa.com/player/228336/florian-grillitsch/220002,F. Grillitsch,"CM, CDM, CB",78,25,male,Austria,69,60,77,78,68,66,https://cdn.sofifa.net/players/228/336/22_120.png,https://cdn.sofifa.net/flags/at.png,18500000,35000,TSG Hoffenheim,Right,,64,71,70,63,68,9,https://cdn.sofifa.net/players/228/336/22_120.png
228413,https://sofifa.com/player/228413/emil-audero/220002,E. Audero,GK,78,24,male,Italy,1,1,1,1,10,1,https://cdn.sofifa.net/players/228/413/22_120.png,https://cdn.sofifa.net/flags/it.png,15000000,14000,U.C. Sampdoria,Right,,19,16,56,43,25,72,https://cdn.sofifa.net/players/228/413/22_120.png
228881,https://sofifa.com/player/228881/davide-calabria/220002,D. Calabria,RB,78,24,male,Italy,77,50,67,73,77,72,https://cdn.sofifa.net/players/228/881/22_120.png,https://cdn.sofifa.net/flags/it.png,18000000,31000,AC Milan,Right,,62,66,78,67,63,9,https://cdn.sofifa.net/players/228/881/22_120.png
229909,https://sofifa.com/player/229909/andrey-lunev/220002,A. Lunev,GK,78,29,male,Russia,1,1,1,1,16,1,https://cdn.sofifa.net/players/229/909/22_120.png,https://cdn.sofifa.net/flags/ru.png,11000000,39000,Bayer 04 Leverkusen,Right,,17,19,54,43,34,72,https://cdn.sofifa.net/players/229/909/22_120.png
231340,https://sofifa.com/player/231340/gonzalo-montiel/220002,G. Montiel,"RB, RWB",78,24,male,Argentina,86,53,70,74,73,81,https://cdn.sofifa.net/players/231/340/22_120.png,https://cdn.sofifa.net/flags/ar.png,21000000,23000,Sevilla FC,Right,,60,62,80,74,76,6,https://cdn.sofifa.net/players/231/340/22_120.png
231352,https://sofifa.com/player/231352/tammy-abraham/220002,T. Abraham,ST,78,23,male,England,70,78,62,72,24,70,https://cdn.sofifa.net/players/231/352/22_120.png,https://cdn.sofifa.net/flags/gb-eng.png,31500000,49000,Roma,Right,#Aerial Threat,73,57,66,72,60,9,https://cdn.sofifa.net/players/231/352/22_120.png
231410,https://sofifa.com/player/231410/brahim-diaz/220002,Brahim,"CAM, LW, LM",78,21,male,Spain,78,69,76,82,28,50,https://cdn.sofifa.net/players/231/410/22_120.png,https://cdn.sofifa.net/flags/es.png,31500000,30000,AC Milan,Right,,60,74,81,63,58,8,https://cdn.sofifa.net/players/231/410/22_120.png
231691,https://sofifa.com/player/231691/alban-lafont/220002,A. Lafont,GK,78,22,male,France,1,1,1,1,15,1,https://cdn.sofifa.net/players/231/691/22_120.png,https://cdn.sofifa.net/flags/fr.png,17500000,18000,FC Nantes,Right,,19,17,55,48,27,71,https://cdn.sofifa.net/players/231/691/22_120.png
231887,https://sofifa.com/player/231887/yusuf-yazici/220002,Y. Yazıcı,"CF, ST, CAM",78,24,male,Turkey,67,76,79,80,45,72,https://cdn.sofifa.net/players/231/887/22_120.png,https://cdn.sofifa.net/flags/tr.png,20500000,36000,LOSC Lille,Left,,74,79,70,72,69,8,https://cdn.sofifa.net/players/231/887/22_120.png
232080,https://sofifa.com/player/232080/jack-harrison/220002,J. Harrison,"LM, RM",78,24,male,England,83,71,72,79,43,68,https://cdn.sofifa.net/players/232/080/22_120.png,https://cdn.sofifa.net/flags/gb-eng.png,22000000,66000,Leeds United,Left,,65,69,80,71,63,7,https://cdn.sofifa.net/players/232/080/22_120.png
232487,https://sofifa.com/player/232487/wataru-endo/220002,W. Endo,"CDM, CM",78,28,male,Japan,66,61,70,75,77,73,https://cdn.sofifa.net/players/232/487/22_120.png,https://cdn.sofifa.net/flags/jp.png,13500000,29000,VfB Stuttgart,Right,,58,63,70,74,71,7,https://cdn.sofifa.net/players/232/487/22_120.png
233486,https://sofifa.com/player/233486/robin-le-normand/220002,R. Le Normand,CB,78,24,male,France,66,25,52,56,79,74,https://cdn.sofifa.net/players/233/486/22_120.png,https://cdn.sofifa.net/flags/fr.png,19000000,26000,Real Sociedad,Right,,47,47,58,57,48,10,https://cdn.sofifa.net/players/233/486/22_120.png
234060,https://sofifa.com/player/234060/yangel-herrera/220002,Y. Herrera,"CM, CDM, CAM",78,23,male,Venezuela,63,70,73,75,78,74,https://cdn.sofifa.net/players/234/060/22_120.png,https://cdn.sofifa.net/flags/ve.png,22000000,90000,RCD Espanyol de Barcelona,Right,,66,69,65,73,71,7,https://cdn.sofifa.net/players/234/060/22_120.png
234835,https://sofifa.com/player/234835/domingos-sousa-menezes-duarte/220002,Domingos Duarte,CB,78,26,male,Portugal,56,35,58,54,79,78,https://cdn.sofifa.net/players/234/835/22_120.png,https://cdn.sofifa.net/flags/pt.png,17500000,24000,Granada CF,Right,,53,44,53,59,59,10,https://cdn.sofifa.net/players/234/835/22_120.png
235353,https://sofifa.com/player/235353/ismaila-sarr/220002,I. Sarr,"RW, RM, ST",78,23,male,Senegal,94,76,67,80,20,67,https://cdn.sofifa.net/players/235/353/22_120.png,https://cdn.sofifa.net/flags/sn.png,31000000,53000,Watford,Right,#Speedster,66,70,83,70,57,8,https://cdn.sofifa.net/players/235/353/22_120.png
236045,https://sofifa.com/player/236045/reinildo-isnard-mandava/220002,Reinildo,LB,78,27,male,Mozambique,77,54,65,73,76,78,https://cdn.sofifa.net/players/236/045/22_120.png,https://cdn.sofifa.net/flags/mz.png,15000000,34000,LOSC Lille,Left,,64,61,73,67,65,8,https://cdn.sofifa.net/players/236/045/22_120.png
236355,https://sofifa.com/player/236355/luiz-felipe-ramos-marchi/220002,Luiz Felipe,CB,78,24,male,Brazil,73,29,61,68,79,72,https://cdn.sofifa.net/players/236/355/22_120.png,https://cdn.sofifa.net/flags/br.png,26000000,44000,Lazio,Right,,50,54,66,56,58,9,https://cdn.sofifa.net/players/236/355/22_120.png
236791,https://sofifa.com/player/236791/antonin-barak/220002,A. Barák,"CF, CM",78,26,male,Czech Republic,66,76,77,78,61,72,https://cdn.sofifa.net/players/236/791/22_120.png,https://cdn.sofifa.net/flags/cz.png,18500000,33000,Hellas Verona,Left,,72,75,66,74,70,10,https://cdn.sofifa.net/players/236/791/22_120.png
237678,https://sofifa.com/player/237678/ibrahima-konate/220002,I. Konaté,CB,78,22,male,France,71,34,57,67,80,76,https://cdn.sofifa.net/players/237/678/22_120.png,https://cdn.sofifa.net/flags/fr.png,29500000,73000,Liverpool,Right,#Aerial Threat,49,52,65,58,59,8,https://cdn.sofifa.net/players/237/678/22_120.png
238067,https://sofifa.com/player/238067/nicolo-zaniolo/220002,N. Zaniolo,"CAM, RM",78,21,male,Italy,83,74,71,80,60,82,https://cdn.sofifa.net/players/238/067/22_120.png,https://cdn.sofifa.net/flags/it.png,31500000,38000,Roma,Left,,67,70,80,75,71,8,https://cdn.sofifa.net/players/238/067/22_120.png
238463,https://sofifa.com/player/238463/amadou-haidara/220002,A. Haidara,"CM, RM, LM",78,23,male,Mali,70,72,76,80,66,70,https://cdn.sofifa.net/players/238/463/22_120.png,https://cdn.sofifa.net/flags/ml.png,21000000,58000,RB Leipzig,Right,,66,74,74,75,72,7,https://cdn.sofifa.net/players/238/463/22_120.png
238476,https://sofifa.com/player/238476/dan-axel-zagadou/220002,D. Zagadou,CB,78,22,male,France,59,34,61,52,81,80,https://cdn.sofifa.net/players/238/476/22_120.png,https://cdn.sofifa.net/flags/fr.png,20500000,42000,Borussia Dortmund,Left,"#Aerial Threat, #Strength",49,47,52,62,58,9,https://cdn.sofifa.net/players/238/476/22_120.png
238616,https://sofifa.com/player/238616/pedro-lomba-neto/220002,Pedro Neto,"LW, RW",78,21,male,Portugal,87,74,69,81,24,59,https://cdn.sofifa.net/players/238/616/22_120.png,https://cdn.sofifa.net/flags/pt.png,28500000,62000,Wolverhampton Wanderers,Left,,67,67,84,66,61,7,https://cdn.sofifa.net/players/238/616/22_120.png
239613,https://sofifa.com/player/239613/matteo-pessina/220002,M. Pessina,"CAM, CM, CF",78,24,male,Italy,70,70,74,78,67,72,https://cdn.sofifa.net/players/239/613/22_120.png,https://cdn.sofifa.net/flags/it.png,28000000,42000,Atalanta,Left,,69,66,72,68,71,8,https://cdn.sofifa.net/players/239/613/22_120.png
239817,https://sofifa.com/player/239817/boubakary-soumare/220002,B. Soumaré,"CDM, CM",78,22,male,France,70,56,74,77,72,80,https://cdn.sofifa.net/players/239/817/22_120.png,https://cdn.sofifa.net/flags/fr.png,27000000,68000,Leicester City,Right,,61,70,71,71,71,7,https://cdn.sofifa.net/players/239/817/22_120.png
240753,https://sofifa.com/player/240753/amine-gouiri/220002,A. Gouiri,"ST, LM",78,21,male,France,79,80,75,79,39,70,https://cdn.sofifa.net/players/240/753/22_120.png,https://cdn.sofifa.net/flags/fr.png,29000000,29000,OGC Nice,Right,,74,76,77,74,69,7,https://cdn.sofifa.net/players/240/753/22_120.png
241184,https://sofifa.com/player/241184/hector-junior-firpo-adames/220002,Junior Firpo,"LB, LM",78,24,male,Spain,81,64,71,72,74,76,https://cdn.sofifa.net/players/241/184/22_120.png,https://cdn.sofifa.net/flags/es.png,18500000,59000,Leeds United,Left,,69,64,72,71,67,8,https://cdn.sofifa.net/players/241/184/22_120.png
241727,https://sofifa.com/player/241727/predrag-rajkovic/220002,P. Rajković,GK,78,25,male,Serbia,1,1,1,1,10,1,https://cdn.sofifa.net/players/241/727/22_120.png,https://cdn.sofifa.net/flags/rs.png,16500000,20000,Stade de Reims,Right,,13,15,36,38,22,68,https://cdn.sofifa.net/players/241/727/22_120.png
242187,https://sofifa.com/player/242187/christoph-baumgartner/220002,C. Baumgartner,"CAM, LM, CM",78,21,male,Austria,80,72,73,80,44,56,https://cdn.sofifa.net/players/242/187/22_120.png,https://cdn.sofifa.net/flags/at.png,22500000,27000,TSG Hoffenheim,Right,,71,70,79,63,64,9,https://cdn.sofifa.net/players/242/187/22_120.png
242201,https://sofifa.com/player/242201/luis-milla-manzanares/220002,Luis Milla,"CDM, CM, CAM",78,26,male,Spain,72,70,76,74,75,75,https://cdn.sofifa.net/players/242/201/22_120.png,https://cdn.sofifa.net/flags/es.png,17500000,24000,Granada CF,Right,#Engine,63,73,74,75,75,9,https://cdn.sofifa.net/players/242/201/22_120.png
243559,https://sofifa.com/player/243559/jorge-de-frutos-sebastian/220002,De Frutos,"RM, LM",78,24,male,Spain,83,70,74,81,32,59,https://cdn.sofifa.net/players/243/559/22_120.png,https://cdn.sofifa.net/flags/es.png,22000000,26000,Levante Unión Deportiva,Right,,67,73,79,67,63,10,https://cdn.sofifa.net/players/243/559/22_120.png
243630,https://sofifa.com/player/243630/jonathan-david/220002,J. David,ST,78,21,male,Canada,85,76,71,78,20,70,https://cdn.sofifa.net/players/243/630/22_120.png,https://cdn.sofifa.net/flags/ca.png,32000000,31000,LOSC Lille,Right,,73,66,78,78,59,6,https://cdn.sofifa.net/players/243/630/22_120.png
244253,https://sofifa.com/player/244253/uros-racic/220002,U. Račić,"CM, CDM",78,23,male,Serbia,66,75,75,74,77,81,https://cdn.sofifa.net/players/244/253/22_120.png,https://cdn.sofifa.net/flags/rs.png,28000000,31000,Valencia CF,Right,,72,71,65,79,73,9,https://cdn.sofifa.net/players/244/253/22_120.png
244622,https://sofifa.com/player/244622/javier-puado-diaz/220002,Puado,"LM, ST, CAM",78,23,male,Spain,83,76,68,80,40,73,https://cdn.sofifa.net/players/244/622/22_120.png,https://cdn.sofifa.net/flags/es.png,28000000,19000,RCD Espanyol de Barcelona,Right,,73,63,80,77,66,8,https://cdn.sofifa.net/players/244/622/22_120.png
245630,https://sofifa.com/player/245630/youssouf-fofana/220002,Y. Fofana,"CM, CDM",78,22,male,France,71,67,74,77,74,78,https://cdn.sofifa.net/players/245/630/22_120.png,https://cdn.sofifa.net/flags/fr.png,21500000,43000,AS Monaco,Right,,62,69,74,73,74,7,https://cdn.sofifa.net/players/245/630/22_120.png
246147,https://sofifa.com/player/246147/mason-greenwood/220002,M. Greenwood,"RM, ST",78,19,male,England,84,78,73,79,35,68,https://cdn.sofifa.net/players/246/147/22_120.png,https://cdn.sofifa.net/flags/gb-eng.png,30500000,56000,Manchester United,Left,,71,73,80,74,64,5,https://cdn.sofifa.net/players/246/147/22_120.png
246430,https://sofifa.com/player/246430/dusan-vlahovic/220002,D. Vlahović,ST,78,21,male,Serbia,75,78,58,73,22,76,https://cdn.sofifa.net/players/246/430/22_120.png,https://cdn.sofifa.net/flags/rs.png,29000000,43000,Fiorentina,Left,,68,61,68,75,60,8,https://cdn.sofifa.net/players/246/430/22_120.png
246646,https://sofifa.com/player/246646/maxence-caqueret/220002,M. Caqueret,"CM, CDM",78,21,male,France,73,58,72,81,72,69,https://cdn.sofifa.net/players/246/646/22_120.png,https://cdn.sofifa.net/flags/fr.png,31500000,44000,Olympique Lyonnais,Right,#Engine,56,71,79,62,73,7,https://cdn.sofifa.net/players/246/646/22_120.png
246844,https://sofifa.com/player/246844/carlos-neva-tey/220002,Carlos Neva,LB,78,25,male,Spain,78,52,63,74,76,68,https://cdn.sofifa.net/players/246/844/22_120.png,https://cdn.sofifa.net/flags/es.png,19000000,23000,Granada CF,Left,,60,57,75,62,63,7,https://cdn.sofifa.net/players/246/844/22_120.png
248243,https://sofifa.com/player/248243/eduardo-camavinga/220002,E. Camavinga,"CM, CDM",78,18,male,France,72,65,76,80,76,77,https://cdn.sofifa.net/players/248/243/22_120.png,https://cdn.sofifa.net/flags/fr.png,29500000,44000,Real Madrid CF,Left,,67,73,75,72,74,8,https://cdn.sofifa.net/players/248/243/22_120.png
248695,https://sofifa.com/player/248695/wesley-fofana/220002,W. Fofana,CB,78,20,male,France,74,37,55,64,79,78,https://cdn.sofifa.net/players/248/695/22_120.png,https://cdn.sofifa.net/flags/fr.png,29000000,57000,Leicester City,Right,,50,54,68,63,61,9,https://cdn.sofifa.net/players/248/695/22_120.png
252145,https://sofifa.com/player/252145/nuno-alexandre-tavares-mendes/220002,Nuno Mendes,"LWB, LB, LM",78,19,male,Portugal,85,57,68,74,74,72,https://cdn.sofifa.net/players/252/145/22_120.png,https://cdn.sofifa.net/flags/pt.png,29000000,8000,Paris Saint-Germain,Left,,62,68,80,72,65,8,https://cdn.sofifa.net/players/252/145/22_120.png
256630,https://sofifa.com/player/256630/florian-wirtz/220002,F. Wirtz,"CAM, CM",78,18,male,Germany,72,68,76,83,53,59,https://cdn.sofifa.net/players/256/630/22_120.png,https://cdn.sofifa.net/flags/de.png,29500000,18000,Bayer 04 Leverkusen,Right,,64,74,75,62,67,9,https://cdn.sofifa.net/players/256/630/22_120.png
146748,https://sofifa.com/player/146748/diego-lopez-rodriguez/220002,Diego López,GK,77,39,male,Spain,1,1,1,1,14,1,https://cdn.sofifa.net/players/146/748/22_120.png,https://cdn.sofifa.net/flags/es.png,1200000,9000,RCD Espanyol de Barcelona,Right,,15,16,49,48,34,69,https://cdn.sofifa.net/players/146/748/22_120.png
146758,https://sofifa.com/player/146758/roberto-soldado-rillo/220002,Soldado,ST,77,36,male,Spain,53,79,71,74,39,69,https://cdn.sofifa.net/players/146/758/22_120.png,https://cdn.sofifa.net/flags/es.png,3600000,23000,Levante Unión Deportiva,Right,,77,69,61,69,72,9,https://cdn.sofifa.net/players/146/758/22_120.png
154472,https://sofifa.com/player/154472/jorge-molina-vidal/220002,Jorge Molina,ST,77,39,male,Spain,36,81,67,68,32,70,https://cdn.sofifa.net/players/154/472/22_120.png,https://cdn.sofifa.net/flags/es.png,3600000,19000,Granada CF,Right,,74,65,44,65,72,9,https://cdn.sofifa.net/players/154/472/22_120.png
165109,https://sofifa.com/player/165109/stefan-radu/220002,Ș. Radu,CB,77,34,male,Romania,61,64,65,68,82,73,https://cdn.sofifa.net/players/165/109/22_120.png,https://cdn.sofifa.net/flags/ro.png,3400000,48000,Lazio,Left,#Tactician ,62,59,67,73,68,8,https://cdn.sofifa.net/players/165/109/22_120.png
170597,https://sofifa.com/player/170597/tim-krul/220002,T. Krul,GK,77,33,male,Netherlands,1,1,1,1,15,1,https://cdn.sofifa.net/players/170/597/22_120.png,https://cdn.sofifa.net/flags/nl.png,3400000,27000,Norwich City,Left,,18,19,48,47,34,69,https://cdn.sofifa.net/players/170/597/22_120.png
173608,https://sofifa.com/player/173608/jose-luis-sanmartin-mato/220002,Joselu,ST,77,31,male,Spain,55,78,68,72,23,70,https://cdn.sofifa.net/players/173/608/22_120.png,https://cdn.sofifa.net/flags/es.png,9000000,27000,Deportivo Alavés,Right,,74,69,56,74,62,8,https://cdn.sofifa.net/players/173/608/22_120.png
176600,https://sofifa.com/player/176600/kevin-gameiro/220002,K. Gameiro,ST,77,34,male,France,83,77,74,75,38,67,https://cdn.sofifa.net/players/176/600/22_120.png,https://cdn.sofifa.net/flags/fr.png,5000000,27000,RC Strasbourg Alsace,Right,,73,72,78,74,69,6,https://cdn.sofifa.net/players/176/600/22_120.png
179789,https://sofifa.com/player/179789/damien-da-silva/220002,D. Da Silva,CB,77,33,male,France,50,37,59,55,78,78,https://cdn.sofifa.net/players/179/789/22_120.png,https://cdn.sofifa.net/flags/fr.png,5000000,51000,Olympique Lyonnais,Right,,53,50,56,66,59,9,https://cdn.sofifa.net/players/179/789/22_120.png
181098,https://sofifa.com/player/181098/makoto-hasebe/220002,M. Hasebe,"CDM, CB",77,37,male,Japan,51,51,73,71,75,62,https://cdn.sofifa.net/players/181/098/22_120.png,https://cdn.sofifa.net/flags/jp.png,2100000,19000,Eintracht Frankfurt,Right,,61,70,62,59,69,9,https://cdn.sofifa.net/players/181/098/22_120.png
181820,https://sofifa.com/player/181820/stevan-jovetic/220002,S. Jovetić,"ST, CAM",77,31,male,Montenegro,65,79,76,79,31,60,https://cdn.sofifa.net/players/181/820/22_120.png,https://cdn.sofifa.net/flags/me.png,9000000,47000,Hertha BSC,Right,,76,76,69,69,65,6,https://cdn.sofifa.net/players/181/820/22_120.png
183353,https://sofifa.com/player/183353/victor-david-diaz-miguel/220002,Víctor Díaz,"RB, CB",77,33,male,Spain,71,56,68,67,75,75,https://cdn.sofifa.net/players/183/353/22_120.png,https://cdn.sofifa.net/flags/es.png,5500000,22000,Granada CF,Right,,63,61,66,71,64,7,https://cdn.sofifa.net/players/183/353/22_120.png
183899,https://sofifa.com/player/183899/pablo-piatti/220002,P. Piatti,"RM, LM, LW",77,32,male,Argentina,82,74,74,78,41,56,https://cdn.sofifa.net/players/183/899/22_120.png,https://cdn.sofifa.net/flags/ar.png,8500000,22000,Elche CF,Left,,73,72,81,68,66,8,https://cdn.sofifa.net/players/183/899/22_120.png
